subject,block,event_name,target_presence,awareness,tilt
22,experimental,Present/Unseen/Left,Present,Unseen,Left
22,experimental,Present/Seen/Left,Present,Seen,Left
22,experimental,Absent/Unseen,Absent,Unseen,
22,experimental,Present/Seen/Right,Present,Seen,Right
22,experimental,Absent/Unseen,Absent,Unseen,
22,experimental,Present/Seen/Right,Present,Seen,Right
22,experimental,Present/Unseen/Left,Present,Unseen,Left
22,experimental,Present/Seen/Left,Present,Seen,Left
22,experimental,Absent/Unseen,Absent,Unseen,
22,experimental,Present/Unseen/Left,Present,Unseen,Left
22,experimental,Present/Seen/Left,Present,Seen,Left
22,experimental,Present/Seen/Right,Present,Seen,Right
22,experimental,Absent/Unseen,Absent,Unseen,
22,experimental,Present/Unseen/Right,Present,Unseen,Right
22,experimental,Absent/Unseen,Absent,Unseen,
22,experimental,Present/Seen/Left,Present,Seen,Left
22,experimental,Present/Unseen/Right,Present,Unseen,Right
22,experimental,Present/Unseen/Left,Present,Unseen,Left
22,experimental,Absent/Unseen,Absent,Unseen,
22,experimental,Absent/Unseen,Absent,Unseen,
22,experimental,Present/Unseen/Right,Present,Unseen,Right
22,experimental,Present/Unseen/Right,Present,Unseen,Right
22,experimental,Present/Unseen/Left,Present,Unseen,Left
22,experimental,Absent/Unseen,Absent,Unseen,
22,experimental,Absent/Unseen,Absent,Unseen,
22,experimental,Present/Unseen/Left,Present,Unseen,Left
22,experimental,Present/Unseen/Right,Present,Unseen,Right
22,experimental,Absent/Unseen,Absent,Unseen,
22,experimental,Present/Seen/Right,Present,Seen,Right
22,experimental,Present/Seen/Right,Present,Seen,Right
22,experimental,Absent/Unseen,Absent,Unseen,
22,experimental,Present/Unseen/Left,Present,Unseen,Left
22,experimental,Present/Unseen/Left,Present,Unseen,Left
22,experimental,Absent/Unseen,Absent,Unseen,
22,experimental,Present/Seen/Right,Present,Seen,Right
22,experimental,Present/Seen/Right,Present,Seen,Right
22,experimental,Present/Seen/Left,Present,Seen,Left
22,experimental,Absent/Unseen,Absent,Unseen,
22,experimental,Present/Unseen/Left,Present,Unseen,Left
22,experimental,Present/Unseen/Left,Present,Unseen,Left
22,experimental,Absent/Unseen,Absent,Unseen,
22,experimental,Absent/Unseen,Absent,Unseen,
22,experimental,Present/Seen/Right,Present,Seen,Right
22,experimental,Present/Unseen/Left,Present,Unseen,Left
22,experimental,Present/Seen/Right,Present,Seen,Right
22,experimental,Present/Seen/Left,Present,Seen,Left
22,experimental,Present/Seen/Right,Present,Seen,Right
22,experimental,Present/Seen/Right,Present,Seen,Right
22,experimental,Present/Seen/Left,Present,Seen,Left
22,experimental,Absent/Unseen,Absent,Unseen,
22,experimental,Absent/Unseen,Absent,Unseen,
22,experimental,Present/Seen/Left,Present,Seen,Left
22,experimental,Present/Unseen/Right,Present,Unseen,Right
22,experimental,Absent/Unseen,Absent,Unseen,
22,experimental,Present/Seen/Left,Present,Seen,Left
22,experimental,Present/Unseen/Right,Present,Unseen,Right
22,experimental,Absent/Unseen,Absent,Unseen,
22,experimental,Present/Seen/Right,Present,Seen,Right
22,experimental,Absent/Unseen,Absent,Unseen,
22,experimental,Present/Unseen/Right,Present,Unseen,Right
22,experimental,Present/Seen/Left,Present,Seen,Left
22,experimental,Present/Seen/Left,Present,Seen,Left
22,experimental,Absent/Unseen,Absent,Unseen,
22,experimental,Absent/Unseen,Absent,Unseen,
22,experimental,Absent/Unseen,Absent,Unseen,
22,experimental,Present/Unseen/Right,Present,Unseen,Right
22,experimental,Present/Seen/Left,Present,Seen,Left
22,experimental,Present/Seen/Left,Present,Seen,Left
22,experimental,Present/Unseen/Right,Present,Unseen,Right
22,experimental,Present/Unseen/Left,Present,Unseen,Left
22,experimental,Present/Unseen/Left,Present,Unseen,Left
22,experimental,Present/Unseen/Right,Present,Unseen,Right
22,experimental,Absent/Unseen,Absent,Unseen,
22,experimental,Present/Seen/Right,Present,Seen,Right
22,experimental,Absent/Unseen,Absent,Unseen,
22,experimental,Present/Seen/Right,Present,Seen,Right
22,experimental,Absent/Unseen,Absent,Unseen,
22,experimental,Absent/Unseen,Absent,Unseen,
22,experimental,Present/Unseen/Left,Present,Unseen,Left
22,experimental,Present/Seen/Left,Present,Seen,Left
22,experimental,Present/Seen/Right,Present,Seen,Right
22,experimental,Absent/Unseen,Absent,Unseen,
22,experimental,Absent/Unseen,Absent,Unseen,
22,experimental,Present/Unseen/Right,Present,Unseen,Right
22,experimental,Present/Seen/Left,Present,Seen,Left
22,experimental,Present/Unseen/Right,Present,Unseen,Right
22,experimental,Present/Unseen/Left,Present,Unseen,Left
22,experimental,Present/Unseen/Right,Present,Unseen,Right
22,experimental,Present/Seen/Left,Present,Seen,Left
22,experimental,Absent/Unseen,Absent,Unseen,
22,experimental,Absent/Unseen,Absent,Unseen,
22,experimental,Present/Unseen/Left,Present,Unseen,Left
22,experimental,Present/Unseen/Right,Present,Unseen,Right
22,experimental,Present/Unseen/Left,Present,Unseen,Left
22,experimental,Present/Unseen/Right,Present,Unseen,Right
22,experimental,Present/Seen/Left,Present,Seen,Left
22,experimental,Present/Seen/Right,Present,Seen,Right
22,experimental,Absent/Unseen,Absent,Unseen,
22,experimental,Absent/Unseen,Absent,Unseen,
22,experimental,Present/Unseen/Right,Present,Unseen,Right
22,experimental,Present/Seen/Right,Present,Seen,Right
22,experimental,Present/Unseen/Left,Present,Unseen,Left
22,experimental,Absent/Unseen,Absent,Unseen,
22,experimental,Absent/Unseen,Absent,Unseen,
22,experimental,Present/Unseen/Left,Present,Unseen,Left
22,experimental,Absent/Unseen,Absent,Unseen,
22,experimental,Present/Unseen/Left,Present,Unseen,Left
22,experimental,Present/Unseen/Right,Present,Unseen,Right
22,experimental,Present/Seen/Left,Present,Seen,Left
22,experimental,Absent/Unseen,Absent,Unseen,
22,experimental,Present/Seen/Right,Present,Seen,Right
22,experimental,Absent/Unseen,Absent,Unseen,
22,experimental,Present/Unseen/Left,Present,Unseen,Left
22,experimental,Present/Seen/Left,Present,Seen,Left
22,experimental,Present/Seen/Right,Present,Seen,Right
22,experimental,Absent/Unseen,Absent,Unseen,
22,experimental,Present/Seen/Right,Present,Seen,Right
22,experimental,Absent/Unseen,Absent,Unseen,
22,experimental,Present/Seen/Right,Present,Seen,Right
22,experimental,Absent/Unseen,Absent,Unseen,
22,experimental,Present/Seen/Right,Present,Seen,Right
22,experimental,Present/Unseen/Left,Present,Unseen,Left
22,experimental,Present/Unseen/Left,Present,Unseen,Left
22,experimental,Present/Unseen/Right,Present,Unseen,Right
22,experimental,Present/Seen/Left,Present,Seen,Left
22,experimental,Absent/Unseen,Absent,Unseen,
22,experimental,Absent/Unseen,Absent,Unseen,
22,experimental,Present/Seen/Right,Present,Seen,Right
22,experimental,Present/Seen/Left,Present,Seen,Left
22,experimental,Absent/Unseen,Absent,Unseen,
22,experimental,Present/Seen/Right,Present,Seen,Right
22,experimental,Present/Unseen/Left,Present,Unseen,Left
22,experimental,Present/Seen/Left,Present,Seen,Left
22,experimental,Present/Seen/Right,Present,Seen,Right
22,experimental,Absent/Unseen,Absent,Unseen,
22,experimental,Present/Unseen/Left,Present,Unseen,Left
22,experimental,Absent/Unseen,Absent,Unseen,
22,experimental,Present/Seen/Left,Present,Seen,Left
22,experimental,Present/Seen/Right,Present,Seen,Right
22,experimental,Absent/Unseen,Absent,Unseen,
22,experimental,Present/Seen/Right,Present,Seen,Right
22,experimental,Absent/Unseen,Absent,Unseen,
22,experimental,Present/Unseen/Left,Present,Unseen,Left
22,experimental,Present/Seen/Left,Present,Seen,Left
22,experimental,Present/Seen/Right,Present,Seen,Right
22,experimental,Present/Unseen/Right,Present,Unseen,Right
22,experimental,Absent/Unseen,Absent,Unseen,
22,experimental,Present/Unseen/Left,Present,Unseen,Left
22,experimental,Present/Unseen/Right,Present,Unseen,Right
22,experimental,Present/Seen/Left,Present,Seen,Left
22,experimental,Present/Seen/Right,Present,Seen,Right
22,experimental,Absent/Unseen,Absent,Unseen,
22,experimental,Absent/Unseen,Absent,Unseen,
22,experimental,Absent/Unseen,Absent,Unseen,
22,experimental,Absent/Unseen,Absent,Unseen,
22,experimental,Present/Unseen/Left,Present,Unseen,Left
22,experimental,Present/Unseen/Left,Present,Unseen,Left
22,experimental,Present/Unseen/Right,Present,Unseen,Right
22,experimental,Present/Seen/Right,Present,Seen,Right
22,localizer,Present/Seen/Left,Present,Seen,Left
22,localizer,Present/Seen/Right,Present,Seen,Right
22,localizer,Present/Seen/Right,Present,Seen,Right
22,localizer,Present/Seen/Left,Present,Seen,Left
22,localizer,Absent/Unseen,Absent,Unseen,
22,localizer,Absent/Unseen,Absent,Unseen,
22,localizer,Present/Seen/Left,Present,Seen,Left
22,localizer,Present/Seen/Right,Present,Seen,Right
22,localizer,Absent/Unseen,Absent,Unseen,
22,localizer,Present/Seen/Left,Present,Seen,Left
22,localizer,Absent/Unseen,Absent,Unseen,
22,localizer,Present/Seen/Right,Present,Seen,Right
22,localizer,Absent/Unseen,Absent,Unseen,
22,localizer,Present/Seen/Left,Present,Seen,Left
22,localizer,Absent/Unseen,Absent,Unseen,
22,localizer,Present/Seen/Right,Present,Seen,Right
22,localizer,Present/Seen/Left,Present,Seen,Left
22,localizer,Present/Seen/Right,Present,Seen,Right
22,localizer,Present/Seen/Left,Present,Seen,Left
22,localizer,Present/Seen/Left,Present,Seen,Left
